   177.00000   436.50701   0.168747E+04   0.133627E+04   0.351201E+03   0.138771E+03   0.773598E+02   0.135070E+03  -0.751244E-04
   178.00000   447.21159   0.168603E+04   0.136904E+04   0.316989E+03   0.118894E+03   0.636635E+02   0.134431E+03  -0.751133E-04
   179.00000   455.04379   0.168506E+04   0.139302E+04   0.292036E+03   0.108355E+03   0.498880E+02   0.133793E+03  -0.768731E-04
   180.00000   455.59458   0.168541E+04   0.139471E+04   0.290705E+03   0.118755E+03   0.387445E+02   0.133206E+03  -0.796791E-04
   181.00000   450.55708   0.168670E+04   0.137928E+04   0.307410E+03   0.142449E+03   0.322483E+02   0.132713E+03  -0.825763E-04
   182.00000   445.92783   0.168764E+04   0.136511E+04   0.322528E+03   0.158733E+03   0.313931E+02   0.132401E+03  -0.845805E-04
   183.00000   446.13854   0.168730E+04   0.136576E+04   0.321540E+03   0.153135E+03   0.360756E+02   0.132330E+03  -0.849860E-04
   184.00000   449.73633   0.168600E+04   0.137677E+04   0.309230E+03   0.131482E+03   0.452193E+02   0.132529E+03  -0.837051E-04
   185.00000   450.90768   0.168510E+04   0.138036E+04   0.304737E+03   0.114710E+03   0.570372E+02   0.132990E+03  -0.814024E-04
   186.00000   445.52461   0.168561E+04   0.136388E+04   0.321726E+03   0.118775E+03   0.693345E+02   0.133617E+03  -0.792046E-04
   187.00000   435.85827   0.168723E+04   0.133429E+04   0.352940E+03   0.138874E+03   0.798016E+02   0.134265E+03  -0.781202E-04
   188.00000   429.16278   0.168852E+04   0.131379E+04   0.374729E+03   0.153627E+03   0.863550E+02   0.134747E+03  -0.786169E-04
   189.00000   431.15485   0.168826E+04   0.131989E+04   0.368368E+03   0.145885E+03   0.875860E+02   0.134897E+03  -0.805589E-04
   190.00000   440.48524   0.168662E+04   0.134845E+04   0.338169E+03   0.120340E+03   0.832181E+02   0.134611E+03  -0.833747E-04
   191.00000   449.63022   0.168509E+04   0.137645E+04   0.308642E+03   0.100461E+03   0.743024E+02   0.133879E+03  -0.862086E-04
   192.00000   451.64775   0.168506E+04   0.138262E+04   0.302433E+03   0.106737E+03   0.629280E+02   0.132768E+03  -0.879973E-04
   193.00000   446.55782   0.168652E+04   0.136704E+04   0.319474E+03   0.136468E+03   0.515822E+02   0.131423E+03  -0.876626E-04
